time,sea_level,trend,uncertainty_envelop
1997-06-10,1.4826503,1.5356904,0.55654216
1997-06-11,1.4867799,1.5362934,0.55678105
1997-06-12,1.4908996,1.5368963,0.55672365
1997-06-13,1.4950097,1.5374994,0.5564185
1997-06-14,1.4991106,1.5381026,0.5565938
1997-06-15,1.5032027,1.5387058,0.5565317
1997-06-16,1.5072863,1.5393091,0.5562454
1997-06-17,1.511362,1.5399126,0.5562596
1997-06-18,1.5154299,1.540516,0.556139
1997-06-19,1.5194902,1.5411196,0.5560183
1997-06-20,1.5235436,1.5417233,0.55600196
1997-06-21,1.5275902,1.5423269,0.5559671
1997-06-22,1.5316303,1.5429308,0.5556396
1997-06-23,1.5356643,1.5435346,0.5556235
1997-06-24,1.5396924,1.5441387,0.5556662
1997-06-25,1.5437149,1.5447427,0.55557257
1997-06-26,1.547732,1.5453469,0.55546033
1997-06-27,1.551744,1.545951,0.5554931
1997-06-28,1.555751,1.5465553,0.55539685
1997-06-29,1.5597532,1.5471597,0.5550258
1997-06-30,1.5637506,1.5477641,0.55519027
1997-07-01,1.5677434,1.5483686,0.5550932
1997-07-02,1.5717318,1.5489732,0.55495477
1997-07-03,1.5757155,1.549578,0.5547235
1997-07-04,1.5796947,1.5501827,0.5544771
1997-07-05,1.5836693,1.5507876,0.5547942
1997-07-06,1.5876392,1.5513924,0.5544848
1997-07-07,1.5916042,1.5519974,0.5543513
1997-07-08,1.5955642,1.5526025,0.5541574
1997-07-09,1.5995191,1.5532076,0.5540834
1997-07-10,1.6034685,1.5538129,0.5540606
1997-07-11,1.6074123,1.5544182,0.55385524
1997-07-12,1.61135,1.5550237,0.55413973
1997-07-13,1.6152816,1.5556291,0.5537394
1997-07-14,1.6192064,1.5562347,0.553496
1997-07-15,1.6231242,1.5568403,0.5534925
1997-07-16,1.6270345,1.557446,0.5533786
1997-07-17,1.630937,1.5580518,0.55327046
1997-07-18,1.6348308,1.5586578,0.5532458
1997-07-19,1.6387157,1.5592637,0.5531143
1997-07-20,1.642591,1.5598698,0.55291545
1997-07-21,1.646456,1.5604758,0.55300784
1997-07-22,1.6503099,1.561082,0.5526936
1997-07-23,1.6541522,1.5616883,0.5525479
1997-07-24,1.6579818,1.5622947,0.5524131
1997-07-25,1.6617979,1.5629011,0.55237246
1997-07-26,1.6655996,1.5635077,0.5522798
1997-07-27,1.6693858,1.5641142,0.55195314
1997-07-28,1.6731555,1.5647209,0.5519718
1997-07-29,1.6769075,1.5653276,0.55171025
1997-07-30,1.6806407,1.5659345,0.5516803
1997-07-31,1.6843538,1.5665414,0.5515401
1997-08-01,1.6880455,1.5671484,0.5513154
1997-08-02,1.6917143,1.5677555,0.5512272
1997-08-03,1.6953588,1.5683627,0.5510271
1997-08-04,1.6989775,1.56897,0.5508695
1997-08-05,1.7025687,1.5695772,0.55095977
1997-08-06,1.7061307,1.5701846,0.55085665
1997-08-07,1.7096621,1.5707921,0.5504895
1997-08-08,1.7131608,1.5713997,0.5505062
1997-08-09,1.7166251,1.5720073,0.5503119
1997-08-10,1.7200531,1.572615,0.55017203
1997-08-11,1.7234429,1.5732229,0.5500086
1997-08-12,1.7267927,1.5738307,0.5498117
1997-08-13,1.7301003,1.5744387,0.5497551
1997-08-14,1.7333636,1.5750467,0.5495327
1997-08-15,1.7365808,1.5756547,0.5495021
1997-08-16,1.7397498,1.576263,0.5493544
1997-08-17,1.7428683,1.5768713,0.54911774
1997-08-18,1.7459341,1.5774796,0.5490775
1997-08-19,1.7489454,1.578088,0.5488257
1997-08-20,1.7518998,1.5786966,0.54872274
1997-08-21,1.7547952,1.5793052,0.5486324
1997-08-22,1.7576295,1.5799139,0.5485523
1997-08-23,1.7604005,1.5805227,0.54839206
1997-08-24,1.7631061,1.5811315,0.5481911
1997-08-25,1.7657442,1.5817404,0.5481374
1997-08-26,1.7683127,1.5823493,0.5480622
1997-08-27,1.7708094,1.5829585,0.5478094
1997-08-28,1.7732323,1.5835676,0.5478866
1997-08-29,1.7755793,1.5841768,0.5476239
1997-08-30,1.7778485,1.5847862,0.5475015
1997-08-31,1.7800378,1.5853956,0.54741424
1997-09-01,1.7821451,1.586005,0.547337
1997-09-02,1.7841688,1.5866146,0.54743147
1997-09-03,1.7861071,1.5872242,0.5471917
1997-09-04,1.7879578,1.5878339,0.547159
1997-09-05,1.7897195,1.5884436,0.5469783
1997-09-06,1.7913903,1.5890535,0.54707015
1997-09-07,1.7929689,1.5896635,0.546904
1997-09-08,1.7944534,1.5902735,0.54685503
1997-09-09,1.7958425,1.5908836,0.5467389
1997-09-10,1.7971349,1.5914938,0.5467226
1997-09-11,1.7983289,1.5921041,0.54666644
1997-09-12,1.7994236,1.5927144,0.54654884
1997-09-13,1.8004174,1.5933249,0.54645216
1997-09-14,1.8013095,1.5939354,0.54651475
1997-09-15,1.8020986,1.5945461,0.5463529
1997-09-16,1.8027838,1.5951567,0.54642504
1997-09-17,1.8033642,1.5957675,0.54623526
1997-09-18,1.8038388,1.5963783,0.5463224
1997-09-19,1.8042071,1.5969892,0.5462182
1997-09-20,1.8044682,1.5976002,0.5460338
1997-09-21,1.8046217,1.5982113,0.546085
1997-09-22,1.804667,1.5988224,0.54598355
1997-09-23,1.8046038,1.5994337,0.5461037
1997-09-24,1.8044318,1.600045,0.54590833
1997-09-25,1.8041508,1.6006564,0.5459852
1997-09-26,1.8037606,1.6012678,0.5458924
1997-09-27,1.8032613,1.6018794,0.54588825
1997-09-28,1.802653,1.602491,0.54607856
1997-09-29,1.8019358,1.6031027,0.54579294
1997-09-30,1.80111,1.6037145,0.5458498
1997-10-01,1.800176,1.6043264,0.5457997
1997-10-02,1.7991343,1.6049383,0.54574245
1997-10-03,1.7979853,1.6055503,0.54576164
1997-10-04,1.7967298,1.6061624,0.5456686
1997-10-05,1.7953688,1.6067746,0.54569674
1997-10-06,1.7939028,1.607387,0.5457869
1997-10-07,1.792333,1.6079992,0.5456638
1997-10-08,1.7906606,1.6086117,0.5456798
1997-10-09,1.7888868,1.6092242,0.54554456
1997-10-10,1.7870128,1.6098368,0.5456702
1997-10-11,1.7850403,1.6104494,0.54559094
1997-10-12,1.7829707,1.6110622,0.54564667
1997-10-13,1.780806,1.611675,0.54552037
1997-10-14,1.7785476,1.6122879,0.545454
1997-10-15,1.7761979,1.6129009,0.54545474
1997-10-16,1.7737588,1.613514,0.5455214
1997-10-17,1.7712325,1.6141272,0.5453281
1997-10-18,1.7686214,1.6147404,0.54530776
1997-10-19,1.7659279,1.6153537,0.54543567
1997-10-20,1.7631545,1.615967,0.5451906
1997-10-21,1.7603041,1.6165805,0.54533184
1997-10-22,1.7573792,1.617194,0.5451379
1997-10-23,1.7543827,1.6178076,0.54501563
1997-10-24,1.7513179,1.6184214,0.54495656
1997-10-25,1.7481874,1.6190351,0.5448682
1997-10-26,1.7449945,1.619649,0.5450445
1997-10-27,1.7417426,1.620263,0.54484135
1997-10-28,1.7384347,1.620877,0.5448585
1997-10-29,1.7350743,1.6214911,0.5446746
1997-10-30,1.7316647,1.6221054,0.5446374
1997-10-31,1.7282095,1.6227195,0.5444468
1997-11-01,1.7247121,1.6233339,0.5444715
1997-11-02,1.7211761,1.6239483,0.54445624
1997-11-03,1.7176051,1.6245629,0.54432297
1997-11-04,1.7140028,1.6251774,0.5442505
1997-11-05,1.7103728,1.6257921,0.5441779
1997-11-06,1.7067189,1.6264068,0.5441002
1997-11-07,1.7030448,1.6270217,0.5440076
1997-11-08,1.6993543,1.6276366,0.5440363
1997-11-09,1.6956512,1.6282516,0.5439134
1997-11-10,1.6919394,1.6288667,0.54372966
1997-11-11,1.6882229,1.6294818,0.5436521
1997-11-12,1.6845055,1.630097,0.5434628
1997-11-13,1.6807913,1.6307123,0.5435785
1997-11-14,1.6770843,1.6313276,0.54330534
1997-11-15,1.6733886,1.6319431,0.54350567
1997-11-16,1.6697083,1.6325587,0.542914
1997-11-17,1.6660475,1.6331743,0.54295117
1997-11-18,1.6624104,1.63379,0.54296666
1997-11-19,1.6588012,1.6344057,0.5427981
1997-11-20,1.655224,1.6350217,0.54282945
1997-11-21,1.6516829,1.6356376,0.54262185
1997-11-22,1.648182,1.6362536,0.54253966
1997-11-23,1.6447256,1.6368697,0.5424774
1997-11-24,1.6413175,1.6374859,0.5423824
1997-11-25,1.6379617,1.6381022,0.5421795
1997-11-26,1.6346623,1.6387185,0.54204655
1997-11-27,1.6314228,1.6393349,0.5420876
1997-11-28,1.628247,1.6399515,0.5421523
1997-11-29,1.6251388,1.640568,0.54187214
1997-11-30,1.6221013,1.6411847,0.54172033
1997-12-01,1.6191381,1.6418014,0.5414977
1997-12-02,1.6162525,1.6424183,0.5414841
1997-12-03,1.6134477,1.6430352,0.5415187
1997-12-04,1.6107267,1.6436521,0.5413094
1997-12-05,1.6080924,1.6442691,0.54136264
1997-12-06,1.6055477,1.6448863,0.5412585
1997-12-07,1.6030953,1.6455035,0.5411606
1997-12-08,1.6007377,1.6461208,0.541094
1997-12-09,1.5984774,1.6467382,0.54107004
1997-12-10,1.5963166,1.6473557,0.54096
1997-12-11,1.5942577,1.6479732,0.54102457
1997-12-12,1.5923026,1.6485908,0.5409174
1997-12-13,1.5904534,1.6492085,0.54052013
1997-12-14,1.5887117,1.6498263,0.5407412
1997-12-15,1.5870793,1.6504441,0.5404878
1997-12-16,1.5855578,1.6510621,0.54062116
1997-12-17,1.5841485,1.6516801,0.5405551
1997-12-18,1.5828527,1.6522982,0.54061526
1997-12-19,1.5816716,1.6529164,0.5404236
1997-12-20,1.5806062,1.6535347,0.54050076
1997-12-21,1.5796572,1.654153,0.54020023
1997-12-22,1.5788255,1.6547714,0.5403247
1997-12-23,1.5781116,1.6553899,0.5402895
1997-12-24,1.577516,1.6560085,0.5403069
1997-12-25,1.5770388,1.6566272,0.5403635
1997-12-26,1.5766803,1.6572459,0.5402771
1997-12-27,1.5764405,1.6578647,0.54012036
1997-12-28,1.5763191,1.6584836,0.54010504
1997-12-29,1.5763159,1.6591026,0.5403837
1997-12-30,1.5764306,1.6597216,0.5402222
1997-12-31,1.5766623,1.6603408,0.5402105
1998-01-01,1.5770105,1.66096,0.54030627
1998-01-02,1.5774744,1.6615793,0.5402394
1998-01-03,1.5780528,1.6621987,0.5401757
1998-01-04,1.5787446,1.6628181,0.54032075
1998-01-05,1.5795486,1.6634376,0.5401487
1998-01-06,1.5804634,1.6640573,0.5401477
1998-01-07,1.5814874,1.6646769,0.5402578
1998-01-08,1.582619,1.6652967,0.54018694
1998-01-09,1.5838563,1.6659166,0.54017746
1998-01-10,1.5851977,1.6665365,0.5401014
1998-01-11,1.5866408,1.6671565,0.54026383
1998-01-12,1.5881839,1.6677766,0.5400766
1998-01-13,1.5898244,1.6683968,0.54030466
1998-01-14,1.5915601,1.6690171,0.5402838
1998-01-15,1.5933887,1.6696373,0.5400367
1998-01-16,1.5953074,1.6702578,0.5401266
1998-01-17,1.5973136,1.6708783,0.5401466
1998-01-18,1.5994046,1.6714989,0.5399629
1998-01-19,1.6015775,1.6721195,0.539959
1998-01-20,1.6038295,1.6727402,0.54014057
1998-01-21,1.6061574,1.6733611,0.5400383
1998-01-22,1.6085582,1.6739819,0.5399634
1998-01-23,1.6110288,1.6746029,0.5400492
1998-01-24,1.6135658,1.675224,0.5399294
1998-01-25,1.6161661,1.6758451,0.5399633
1998-01-26,1.6188264,1.6764663,0.53976804
1998-01-27,1.6215432,1.6770877,0.5400447
1998-01-28,1.6243131,1.677709,0.539826
1998-01-29,1.6271328,1.6783304,0.53987986
1998-01-30,1.6299988,1.678952,0.5397897
1998-01-31,1.6329075,1.6795735,0.5397444
1998-02-01,1.6358554,1.6801952,0.5396023
1998-02-02,1.6388392,1.680817,0.5394557
1998-02-03,1.6418551,1.6814389,0.53964555
1998-02-04,1.6448996,1.6820608,0.53945
1998-02-05,1.6479692,1.6826829,0.5396451
1998-02-06,1.6510603,1.6833049,0.53921264
1998-02-07,1.6541693,1.683927,0.5392911
1998-02-08,1.6572926,1.6845493,0.53933567
1998-02-09,1.6604267,1.6851717,0.5391978
1998-02-10,1.6635681,1.6857941,0.5390775
1998-02-11,1.6667134,1.6864166,0.5390203
1998-02-12,1.6698588,1.6870391,0.53892636
1998-02-13,1.6730009,1.6876618,0.53886914
1998-02-14,1.6761365,1.6882845,0.5387836
1998-02-15,1.6792619,1.6889074,0.5385678
1998-02-16,1.6823739,1.6895303,0.5386314
1998-02-17,1.685469,1.6901532,0.53840184
1998-02-18,1.6885442,1.6907762,0.53845984
1998-02-19,1.691596,1.6913993,0.5382212
1998-02-20,1.6946213,1.6920226,0.5382226
1998-02-21,1.697617,1.6926459,0.53804404
1998-02-22,1.70058,1.6932693,0.53797334
1998-02-23,1.7035073,1.6938927,0.53763205
1998-02-24,1.7063957,1.6945162,0.53770095
1998-02-25,1.7092426,1.6951398,0.5375748
1998-02-26,1.712045,1.6957635,0.5374697
1998-02-27,1.7148,1.6963873,0.5372407
1998-02-28,1.717505,1.6970111,0.5371072
1998-03-01,1.7201573,1.697635,0.5372007
1998-03-02,1.7227544,1.6982591,0.53709537
1998-03-03,1.7252935,1.6988832,0.5368514
1998-03-04,1.7277726,1.6995074,0.53650063
1998-03-05,1.7301892,1.7001315,0.5367979
1998-03-06,1.732541,1.7007558,0.53636986
1998-03-07,1.734826,1.7013803,0.53623676
1998-03-08,1.7370421,1.7020048,0.5361751
1998-03-09,1.7391875,1.7026293,0.5360641
1998-03-10,1.7412602,1.703254,0.53586733
1998-03-11,1.7432586,1.7038788,0.53576475
1998-03-12,1.7451812,1.7045035,0.53552216
1998-03-13,1.7470263,1.7051284,0.5354824
1998-03-14,1.7487925,1.7057533,0.5353902
1998-03-15,1.7504786,1.7063785,0.5350968
1998-03-16,1.7520833,1.7070036,0.5350102
1998-03-17,1.7536055,1.7076287,0.53502715
1998-03-18,1.7550441,1.708254,0.5346994
1998-03-19,1.7563983,1.7088794,0.53466195
1998-03-20,1.7576672,1.7095048,0.5345722
1998-03-21,1.7588501,1.7101303,0.53442466
1998-03-22,1.7599462,1.710756,0.5342467
1998-03-23,1.7609553,1.7113817,0.5341123
1998-03-24,1.761877,1.7120074,0.5341657
1998-03-25,1.7627106,1.7126333,0.53380394
1998-03-26,1.7634562,1.7132592,0.53378934
1998-03-27,1.7641137,1.7138852,0.5337763
1998-03-28,1.7646829,1.7145113,0.53358686
1998-03-29,1.7651639,1.7151375,0.5334625
1998-03-30,1.7655569,1.7157637,0.5333977
1998-03-31,1.7658621,1.71639,0.5334728
1998-04-01,1.7660798,1.7170165,0.53317106
1998-04-02,1.7662102,1.7176429,0.5332565
1998-04-03,1.766254,1.7182695,0.53312767
1998-04-04,1.7662113,1.7188962,0.53304464
1998-04-05,1.7660829,1.7195228,0.53291243
1998-04-06,1.7658694,1.7201496,0.5328405
1998-04-07,1.7655715,1.7207766,0.5330372
1998-04-08,1.7651899,1.7214035,0.5327673
1998-04-09,1.7647254,1.7220305,0.5327684
1998-04-10,1.7641791,1.7226577,0.5328031
1998-04-11,1.7635518,1.7232848,0.5326425
1998-04-12,1.7628448,1.7239121,0.5327777
1998-04-13,1.7620589,1.7245395,0.5326201
1998-04-14,1.7611955,1.7251669,0.53245634
1998-04-15,1.7602559,1.7257944,0.5326603
1998-04-16,1.7592413,1.7264221,0.5327614
1998-04-17,1.7581533,1.7270497,0.53253204
1998-04-18,1.7569934,1.7276775,0.5324837
1998-04-19,1.7557629,1.7283053,0.532465
1998-04-20,1.7544637,1.7289332,0.5324638
1998-04-21,1.7530972,1.7295612,0.532616
1998-04-22,1.7516651,1.7301893,0.5327527
1998-04-23,1.7501693,1.7308174,0.53247666
1998-04-24,1.7486113,1.7314457,0.5328937
1998-04-25,1.7469931,1.732074,0.5325633
1998-04-26,1.7453164,1.7327025,0.5326236
1998-04-27,1.743583,1.733331,0.53283674
1998-04-28,1.7417946,1.7339594,0.532714
1998-04-29,1.7399532,1.7345881,0.53276855
1998-04-30,1.7380606,1.7352169,0.53290945
1998-05-01,1.7361186,1.7358457,0.53285587
1998-05-02,1.734129,1.7364745,0.5330259
1998-05-03,1.7320937,1.7371035,0.532942
1998-05-04,1.7300146,1.7377325,0.53307664
1998-05-05,1.7278932,1.7383616,0.53322834
1998-05-06,1.7257317,1.7389908,0.5334003
1998-05-07,1.7235316,1.7396201,0.5333729
1998-05-08,1.7212946,1.7402495,0.5334148
1998-05-09,1.7190226,1.7408789,0.53342134
1998-05-10,1.7167172,1.7415084,0.5335104
1998-05-11,1.7143799,1.742138,0.5336999
1998-05-12,1.7120125,1.7427677,0.5338151
1998-05-13,1.7096165,1.7433975,0.53365767
1998-05-14,1.7071935,1.7440273,0.5340315
1998-05-15,1.7047449,1.7446572,0.5341587
1998-05-16,1.7022724,1.7452872,0.53403515
1998-05-17,1.6997775,1.7459173,0.53428155
1998-05-18,1.6972615,1.7465475,0.5343789
1998-05-19,1.6947259,1.7471776,0.5344886
1998-05-20,1.6921722,1.747808,0.5346629
1998-05-21,1.6896018,1.7484384,0.5344892
1998-05-22,1.6870158,1.7490689,0.534337
1998-05-23,1.6844158,1.7496994,0.5346299
1998-05-24,1.681803,1.7503301,0.53466374
1998-05-25,1.6791785,1.7509607,0.5347912
1998-05-26,1.6765436,1.7515916,0.53487164
1998-05-27,1.6738995,1.7522224,0.5350002
1998-05-28,1.6712472,1.7528534,0.5348892
1998-05-29,1.6685879,1.7534844,0.53493655
1998-05-30,1.6659228,1.7541156,0.5349274
1998-05-31,1.6632526,1.7547467,0.5353493
1998-06-01,1.6605786,1.755378,0.5353037
1998-06-02,1.6579018,1.7560093,0.5354158
1998-06-03,1.655223,1.7566408,0.53526264
1998-06-04,1.6525433,1.7572722,0.53526455
1998-06-05,1.6498637,1.7579039,0.53550893
1998-06-06,1.647185,1.7585355,0.5353085
1998-06-07,1.6445082,1.7591673,0.5353969
1998-06-08,1.6418341,1.7597991,0.5355718
1998-06-09,1.6391637,1.760431,0.5354769
1998-06-10,1.6364979,1.7610631,0.53544
1998-06-11,1.6338373,1.7616951,0.5354233
1998-06-12,1.631183,1.7623273,0.5356734
1998-06-13,1.6285357,1.7629595,0.53530395
1998-06-14,1.6258961,1.7635918,0.53561944
1998-06-15,1.623265,1.7642242,0.53562653
1998-06-16,1.620643,1.7648567,0.53555775
1998-06-17,1.6180309,1.7654892,0.5354679
1998-06-18,1.6154292,1.7661219,0.53538024
1998-06-19,1.6128383,1.7667546,0.53556454
1998-06-20,1.6102588,1.7673874,0.53539026
1998-06-21,1.6076912,1.7680203,0.53551304
1998-06-22,1.6051358,1.7686532,0.5353916
1998-06-23,1.6025931,1.7692863,0.53535897
1998-06-24,1.6000632,1.7699193,0.53536505
1998-06-25,1.5975465,1.7705525,0.5352945
1998-06-26,1.5950432,1.7711858,0.5352186
1998-06-27,1.5925537,1.7718191,0.53555834
1998-06-28,1.5900781,1.7724526,0.535346
1998-06-29,1.5876167,1.7730861,0.53530115
1998-06-30,1.5851696,1.7737197,0.53518546
1998-07-01,1.5827368,1.7743534,0.5353843
1998-07-02,1.5803187,1.7749871,0.53518933
1998-07-03,1.5779153,1.7756209,0.5350816
1998-07-04,1.5755267,1.7762548,0.5350961
1998-07-05,1.573153,1.7768888,0.5350496
1998-07-06,1.5707943,1.7775229,0.5348848
1998-07-07,1.5684508,1.778157,0.53520185
1998-07-08,1.5661223,1.7787913,0.5349608
1998-07-09,1.5638089,1.7794256,0.5349808
1998-07-10,1.5615108,1.7800599,0.53505284
1998-07-11,1.559228,1.7806945,0.5348428
1998-07-12,1.5569602,1.781329,0.53487945
1998-07-13,1.5547079,1.7819636,0.5349691
1998-07-14,1.5524707,1.7825983,0.53491294
1998-07-15,1.5502487,1.783233,0.53478485
1998-07-16,1.548042,1.783868,0.53481126
1998-07-17,1.5458508,1.7845029,0.5347595
1998-07-18,1.5436746,1.7851379,0.534944
1998-07-19,1.5415138,1.785773,0.5346175
1998-07-20,1.5393685,1.7864082,0.53475034
1998-07-21,1.5372385,1.7870435,0.53471684
1998-07-22,1.535124,1.7876788,0.53453493
1998-07-23,1.533025,1.7883142,0.5346921
1998-07-24,1.530942,1.7889497,0.5347561
1998-07-25,1.5288748,1.7895854,0.534774
1998-07-26,1.5268236,1.790221,0.5345101
1998-07-27,1.524789,1.7908568,0.5347711
1998-07-28,1.522771,1.7914926,0.5345171
1998-07-29,1.5207701,1.7921286,0.53467137
1998-07-30,1.5187864,1.7927645,0.53476644
1998-07-31,1.5168207,1.7934005,0.5347007
1998-08-01,1.5148729,1.7940367,0.53446656
1998-08-02,1.5129439,1.794673,0.53450805
1998-08-03,1.5110339,1.7953092,0.5344762
1998-08-04,1.5091435,1.7959456,0.53448784
1998-08-05,1.5072731,1.7965821,0.5348204
1998-08-06,1.5054232,1.7972187,0.53454757
1998-08-07,1.5035945,1.7978553,0.53473616
1998-08-08,1.5017873,1.798492,0.5344513
1998-08-09,1.5000021,1.7991288,0.53452754
1998-08-10,1.4982394,1.7997656,0.5344395
1998-08-11,1.4964998,1.8004025,0.53487384
1998-08-12,1.4947835,1.8010396,0.534728
1998-08-13,1.4930912,1.8016766,0.5346506
1998-08-14,1.4914232,1.8023138,0.53457594
1998-08-15,1.48978,1.8029511,0.5346242
1998-08-16,1.4881618,1.8035885,0.5345712
1998-08-17,1.4865692,1.8042259,0.53454447
1998-08-18,1.4850024,1.8048633,0.5346232
1998-08-19,1.4834621,1.805501,0.5346441
1998-08-20,1.4819485,1.8061386,0.5346002
1998-08-21,1.480462,1.8067764,0.5347528
1998-08-22,1.4790031,1.8074142,0.5349004
1998-08-23,1.4775721,1.8080521,0.5346837
1998-08-24,1.4761696,1.8086901,0.5348493
1998-08-25,1.4747958,1.8093282,0.5345825
1998-08-26,1.4734515,1.8099663,0.5348653
1998-08-27,1.4721371,1.8106045,0.5347385
1998-08-28,1.470853,1.8112428,0.5347159
1998-08-29,1.4695998,1.8118812,0.5346469
1998-08-30,1.4683782,1.8125197,0.5346877
1998-08-31,1.4671886,1.8131582,0.5348425
1998-09-01,1.4660317,1.8137968,0.53470826
1998-09-02,1.4649082,1.8144355,0.5348561
1998-09-03,1.4638187,1.8150743,0.53506386
1998-09-04,1.4627637,1.8157132,0.53495586
1998-09-05,1.461744,1.8163521,0.5347829
1998-09-06,1.46076,1.8169911,0.5350108
1998-09-07,1.4598126,1.8176302,0.5350185
1998-09-08,1.4589024,1.8182694,0.5349625
1998-09-09,1.4580297,1.8189087,0.5350292
1998-09-10,1.4571954,1.819548,0.5349761
1998-09-11,1.4564,1.8201874,0.5349908
1998-09-12,1.4556441,1.8208269,0.5350521
1998-09-13,1.4549282,1.8214664,0.53502965
1998-09-14,1.4542528,1.8221061,0.5349908
1998-09-15,1.4536186,1.8227459,0.5351272
1998-09-16,1.4530259,1.8233857,0.53527004
1998-09-17,1.4524754,1.8240256,0.53521526
1998-09-18,1.4519674,1.8246655,0.53527266
1998-09-19,1.4515023,1.8253056,0.53535837
1998-09-20,1.4510807,1.8259457,0.53534985
1998-09-21,1.4507027,1.826586,0.53534806
1998-09-22,1.4503688,1.8272263,0.5354663
1998-09-23,1.4500793,1.8278667,0.535417
1998-09-24,1.4498345,1.8285071,0.53545296
1998-09-25,1.4496347,1.8291477,0.53555447
1998-09-26,1.4494798,1.8297883,0.53555965
1998-09-27,1.4493704,1.830429,0.5357293
1998-09-28,1.4493065,1.8310697,0.5357313
1998-09-29,1.449288,1.8317106,0.5357442
1998-09-30,1.4493153,1.8323516,0.5359703
1998-10-01,1.4493884,1.8329926,0.5358501
1998-10-02,1.4495071,1.8336337,0.5358182
1998-10-03,1.4496715,1.8342748,0.5359297
1998-10-04,1.4498817,1.8349161,0.5359697
1998-10-05,1.4501371,1.8355575,0.53584915
1998-10-06,1.4504381,1.8361988,0.53613764
1998-10-07,1.4507842,1.8368403,0.53615713
1998-10-08,1.4511753,1.8374819,0.5362775
1998-10-09,1.4516112,1.8381236,0.5359891
1998-10-10,1.4520913,1.8387653,0.53608143
1998-10-11,1.4526156,1.8394071,0.53634155
1998-10-12,1.4531838,1.840049,0.5362645
1998-10-13,1.4537952,1.840691,0.5365265
1998-10-14,1.4544498,1.841333,0.5362503
1998-10-15,1.4551469,1.8419752,0.53625196
1998-10-16,1.4558862,1.8426174,0.53628033
1998-10-17,1.4566673,1.8432597,0.53638357
1998-10-18,1.4574897,1.843902,0.5364022
1998-10-19,1.4583529,1.8445445,0.53631854
1998-10-20,1.4592564,1.8451871,0.53638005
1998-10-21,1.4601997,1.8458296,0.5365116
1998-10-22,1.4611822,1.8464724,0.536291
1998-10-23,1.4622034,1.8471152,0.53636044
1998-10-24,1.4632628,1.8477579,0.5364991
1998-10-25,1.4643596,1.848401,0.5362319
1998-10-26,1.4654934,1.849044,0.53636235
1998-10-27,1.4666636,1.849687,0.536381
1998-10-28,1.4678693,1.8503302,0.53640324
1998-10-29,1.46911,1.8509735,0.5362425
1998-10-30,1.4703851,1.8516167,0.5362978
1998-10-31,1.4716938,1.8522601,0.53630644
1998-11-01,1.4730352,1.8529036,0.53638005
1998-11-02,1.4744089,1.8535472,0.53633296
1998-11-03,1.4758139,1.8541908,0.5364155
1998-11-04,1.4772495,1.8548347,0.5361732
1998-11-05,1.4787151,1.8554784,0.53616565
1998-11-06,1.4802097,1.8561224,0.53594303
1998-11-07,1.4817327,1.8567663,0.53619117
1998-11-08,1.4832833,1.8574103,0.536059
1998-11-09,1.4848605,1.8580545,0.53602123
1998-11-10,1.4864638,1.8586987,0.5358718
1998-11-11,1.488092,1.8593429,0.5360174
1998-11-12,1.4897444,1.8599874,0.53587973
1998-11-13,1.4914203,1.8606318,0.5358737
1998-11-14,1.4931185,1.8612763,0.5358236
1998-11-15,1.4948384,1.861921,0.5358334
1998-11-16,1.4965788,1.8625656,0.5357998
1998-11-17,1.4983389,1.8632104,0.53573513
1998-11-18,1.5001178,1.8638552,0.53571373
1998-11-19,1.5019144,1.8645002,0.5356045
1998-11-20,1.5037278,1.8651452,0.5358089
1998-11-21,1.5055571,1.8657902,0.5358141
1998-11-22,1.5074011,1.8664354,0.5355748
1998-11-23,1.509259,1.8670807,0.5354591
1998-11-24,1.51113,1.867726,0.5356619
1998-11-25,1.513013,1.8683714,0.53541684
1998-11-26,1.5149074,1.8690169,0.5354888
1998-11-27,1.516812,1.8696625,0.5352907
1998-11-28,1.5187262,1.8703082,0.53529626
1998-11-29,1.5206493,1.8709538,0.5357103
1998-11-30,1.5225805,1.8715997,0.53535414
1998-12-01,1.5245191,1.8722456,0.535356
1998-12-02,1.5264643,1.8728915,0.5355276
1998-12-03,1.5284157,1.8735375,0.535476
1998-12-04,1.5303724,1.8741837,0.5352996
1998-12-05,1.5323339,1.8748299,0.53550553
1998-12-06,1.5342995,1.8754761,0.53536403
1998-12-07,1.5362687,1.8761226,0.53551054
1998-12-08,1.538241,1.876769,0.53537875
1998-12-09,1.5402158,1.8774155,0.5352949
1998-12-10,1.5421926,1.8780621,0.535409
1998-12-11,1.5441709,1.8787088,0.5355977
1998-12-12,1.5461501,1.8793555,0.5355692
1998-12-13,1.5481299,1.8800024,0.5356619
1998-12-14,1.5501099,1.8806493,0.5355469
1998-12-15,1.5520896,1.8812964,0.5357387
1998-12-16,1.5540686,1.8819435,0.5357027
1998-12-17,1.5560464,1.8825907,0.53582853
1998-12-18,1.5580227,1.8832378,0.5357904
1998-12-19,1.5599971,1.8838851,0.5358467
1998-12-20,1.5619692,1.8845326,0.5358117
1998-12-21,1.5639385,1.88518,0.5359412
1998-12-22,1.5659046,1.8858277,0.5359932
1998-12-23,1.567867,1.8864752,0.53615326
1998-12-24,1.5698253,1.887123,0.5362278
1998-12-25,1.5717791,1.8877708,0.5362863
1998-12-26,1.5737278,1.8884187,0.53624934
